"","DATETIME","YR","MONTH","DAY","HR","TEMP","RH","WS","PREC","LAT","LONG","TZ","ID","MINUTE","JULIAN","PERCENT_CURED","DATE","TIMESTAMP","TIMEZONE","SOLRAD","SUNRISE","SUNSET","SUNLIGHT_HOURS"
"1395",2007-07-07 10:00:00,2007,7,7,10,16.41,89,8.41,0,46.013925,-77.4180437,"America/Toronto","STN",0,188,22.2,2007-07-07,2007-07-07 10:00:00,-5,0.436342964052344,4.43015757020813,20.0454045474179,15.6152469772097
"1396",2007-07-07 11:00:00,2007,7,7,11,17.16,82,11.24,0,46.013925,-77.4180437,"America/Toronto","STN",0,188,22.2,2007-07-07,2007-07-07 11:00:00,-5,0.475869517106108,4.43015757020813,20.0454045474179,15.6152469772097
"1397",2007-07-07 12:00:00,2007,7,7,12,17.19,86.9,7.572,0,46.013925,-77.4180437,"America/Toronto","STN",0,188,22.2,2007-07-07,2007-07-07 12:00:00,-5,0.4931360069089,4.43015757020813,20.0454045474179,15.6152469772097
"1398",2007-07-07 13:00:00,2007,7,7,13,17.97,74.07,7.368,0,46.013925,-77.4180437,"America/Toronto","STN",0,188,22.2,2007-07-07,2007-07-07 13:00:00,-5,0.486965750714883,4.43015757020813,20.0454045474179,15.6152469772097
"1399",2007-07-07 14:00:00,2007,7,7,14,17.7,85.7,3.072,0,46.013925,-77.4180437,"America/Toronto","STN",0,188,22.2,2007-07-07,2007-07-07 14:00:00,-5,0.457779241286848,4.43015757020813,20.0454045474179,15.6152469772097
"1400",2007-07-07 15:00:00,2007,7,7,15,18.69,70.25,3.852,0,46.013925,-77.4180437,"America/Toronto","STN",0,188,22.2,2007-07-07,2007-07-07 15:00:00,-5,0.407565491009329,4.43015757020813,20.0454045474179,15.6152469772097
"1401",2007-07-07 16:00:00,2007,7,7,16,19.2,66.57,4.128,0,46.013925,-77.4180437,"America/Toronto","STN",0,188,22.2,2007-07-07,2007-07-07 16:00:00,-5,0.339746483981593,4.43015757020813,20.0454045474179,15.6152469772097
"1402",2007-07-07 17:00:00,2007,7,7,17,19.34,69.57,4.764,0,46.013925,-77.4180437,"America/Toronto","STN",0,188,22.2,2007-07-07,2007-07-07 17:00:00,-5,0.258943973456371,4.43015757020813,20.0454045474179,15.6152469772097
"1403",2007-07-07 18:00:00,2007,7,7,18,19.34,75.47,3.588,0,46.013925,-77.4180437,"America/Toronto","STN",0,188,22.2,2007-07-07,2007-07-07 18:00:00,-5,0.170664516993496,4.43015757020813,20.0454045474179,15.6152469772097
"1404",2007-07-07 19:00:00,2007,7,7,19,19.03,80.5,3.456,0,46.013925,-77.4180437,"America/Toronto","STN",0,188,22.2,2007-07-07,2007-07-07 19:00:00,-5,0.0809242136622127,4.43015757020813,20.0454045474179,15.6152469772097
"1405",2007-07-07 20:00:00,2007,7,7,20,18.55,83.8,1.764,0,46.013925,-77.4180437,"America/Toronto","STN",0,188,22.2,2007-07-07,2007-07-07 20:00:00,-5,3.29275167993828e-17,4.43015757020813,20.0454045474179,15.6152469772097
"1406",2007-07-07 21:00:00,2007,7,7,21,16.96,96,2.292,0,46.013925,-77.4180437,"America/Toronto","STN",0,188,22.2,2007-07-07,2007-07-07 21:00:00,-5,3.29275167993828e-17,4.43015757020813,20.0454045474179,15.6152469772097
"1407",2007-07-07 22:00:00,2007,7,7,22,15.64,99.7,1.872,0,46.013925,-77.4180437,"America/Toronto","STN",0,188,22.2,2007-07-07,2007-07-07 22:00:00,-5,3.29275167993828e-17,4.43015757020813,20.0454045474179,15.6152469772097
"1408",2007-07-07 23:00:00,2007,7,7,23,15.47,99,1.752,0,46.013925,-77.4180437,"America/Toronto","STN",0,188,22.2,2007-07-07,2007-07-07 23:00:00,-5,3.29275167993828e-17,4.43015757020813,20.0454045474179,15.6152469772097
"1409",2007-07-08,2007,7,8,0,15.77,99.9,2.184,1.1,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08,-5,2.32020129792656e-17,4.44265642871168,20.038607938151,15.5959515094393
"1410",2007-07-08 01:00:00,2007,7,8,1,16.05,99.9,4.68,3.6,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 01:00:00,-5,2.32020129792656e-17,4.44265642871168,20.038607938151,15.5959515094393
"1411",2007-07-08 02:00:00,2007,7,8,2,16.25,99.9,1.92,2.2,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 02:00:00,-5,2.32020129792656e-17,4.44265642871168,20.038607938151,15.5959515094393
"1412",2007-07-08 03:00:00,2007,7,8,3,16.11,99.9,2.868,0.4,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 03:00:00,-5,2.32020129792656e-17,4.44265642871168,20.038607938151,15.5959515094393
"1413",2007-07-08 04:00:00,2007,7,8,4,16.05,99.9,3.42,3.3,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 04:00:00,-5,2.32020129792656e-17,4.44265642871168,20.038607938151,15.5959515094393
"1414",2007-07-08 05:00:00,2007,7,8,5,16.01,99.9,3.12,1.9,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 05:00:00,-5,0.0271490447444264,4.44265642871168,20.038607938151,15.5959515094393
"1415",2007-07-08 06:00:00,2007,7,8,6,15.77,99.9,1.212,0.2,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 06:00:00,-5,0.0893927127083364,4.44265642871168,20.038607938151,15.5959515094393
"1416",2007-07-08 07:00:00,2007,7,8,7,16.05,100,2.22,1.2,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 07:00:00,-5,0.152678874365561,4.44265642871168,20.038607938151,15.5959515094393
"1417",2007-07-08 08:00:00,2007,7,8,8,16.42,99.9,0.552,0.1,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 08:00:00,-5,0.212694682384488,4.44265642871168,20.038607938151,15.5959515094393
"1418",2007-07-08 09:00:00,2007,7,8,9,16.96,98.9,2.568,0.1,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 09:00:00,-5,0.26535015862944,4.44265642871168,20.038607938151,15.5959515094393
"1419",2007-07-08 10:00:00,2007,7,8,10,16.65,97.5,6.768,0,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 10:00:00,-5,0.307056919411612,4.44265642871168,20.038607938151,15.5959515094393
"1420",2007-07-08 11:00:00,2007,7,8,11,17.57,93.4,5.676,0,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 11:00:00,-5,0.334972717907379,4.44265642871168,20.038607938151,15.5959515094393
"1421",2007-07-08 12:00:00,2007,7,8,12,17.9,90.9,7.44,0,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 12:00:00,-5,0.347195138582294,4.44265642871168,20.038607938151,15.5959515094393
"1422",2007-07-08 13:00:00,2007,7,8,13,18.99,87.7,4.752,0,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 13:00:00,-5,0.342891243665866,4.44265642871168,20.038607938151,15.5959515094393
"1423",2007-07-08 14:00:00,2007,7,8,14,19.16,83.9,6.276,0,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 14:00:00,-5,0.322354336484128,4.44265642871168,20.038607938151,15.5959515094393
"1424",2007-07-08 15:00:00,2007,7,8,15,19.34,86.8,6.012,0,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 15:00:00,-5,0.28698397332267,4.44265642871168,20.038607938151,15.5959515094393
"1425",2007-07-08 16:00:00,2007,7,8,16,20.56,79.05,4.872,0,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 16:00:00,-5,0.239190585978658,4.44265642871168,20.038607938151,15.5959515094393
"1426",2007-07-08 17:00:00,2007,7,8,17,20.56,78.02,4.824,0,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 17:00:00,-5,0.182231214817279,4.44265642871168,20.038607938151,15.5959515094393
"1427",2007-07-08 18:00:00,2007,7,8,18,20.56,79.15,7.452,0,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 18:00:00,-5,0.119987546853369,4.44265642871168,20.038607938151,15.5959515094393
"1428",2007-07-08 19:00:00,2007,7,8,19,20.09,81.7,5.868,0,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 19:00:00,-5,0.0567013851961439,4.44265642871168,20.038607938151,15.5959515094393
"1429",2007-07-08 20:00:00,2007,7,8,20,19.85,86.2,5.16,0,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 20:00:00,-5,2.32020129792656e-17,4.44265642871168,20.038607938151,15.5959515094393
"1430",2007-07-08 21:00:00,2007,7,8,21,19.27,88.6,6.54,0,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 21:00:00,-5,2.32020129792656e-17,4.44265642871168,20.038607938151,15.5959515094393
"1431",2007-07-08 22:00:00,2007,7,8,22,19.2,88,5.712,0,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 22:00:00,-5,2.32020129792656e-17,4.44265642871168,20.038607938151,15.5959515094393
"1432",2007-07-08 23:00:00,2007,7,8,23,18.76,90.2,7.14,0,46.013925,-77.4180437,"America/Toronto","STN",0,189,22.1,2007-07-08,2007-07-08 23:00:00,-5,2.32020129792656e-17,4.44265642871168,20.038607938151,15.5959515094393
"1433",2007-07-09,2007,7,9,0,18.59,91.2,9.97,0,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09,-5,3.37935136203271e-17,4.45562673190201,20.0311429622727,15.5755162303707
"1434",2007-07-09 01:00:00,2007,7,9,1,18.45,91.2,13.81,0,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 01:00:00,-5,3.37935136203271e-17,4.45562673190201,20.0311429622727,15.5755162303707
"1435",2007-07-09 02:00:00,2007,7,9,2,17.64,98.7,11.56,2.7,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 02:00:00,-5,3.37935136203271e-17,4.45562673190201,20.0311429622727,15.5755162303707
"1436",2007-07-09 03:00:00,2007,7,9,3,17.71,99,9.6,3.7,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 03:00:00,-5,3.37935136203271e-17,4.45562673190201,20.0311429622727,15.5755162303707
"1437",2007-07-09 04:00:00,2007,7,9,4,17.64,100,10.46,4.4,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 04:00:00,-5,3.37935136203271e-17,4.45562673190201,20.0311429622727,15.5755162303707
"1438",2007-07-09 05:00:00,2007,7,9,5,17.81,100,10.33,5.8,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 05:00:00,-5,0.0384939354201107,4.45562673190201,20.0311429622727,15.5755162303707
"1439",2007-07-09 06:00:00,2007,7,9,6,18.11,99.9,5.592,0.1,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 06:00:00,-5,0.129211722030257,4.45562673190201,20.0311429622727,15.5755162303707
"1440",2007-07-09 07:00:00,2007,7,9,7,18.31,100,6.684,0.6,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 07:00:00,-5,0.221466478995263,4.45562673190201,20.0311429622727,15.5755162303707
"1441",2007-07-09 08:00:00,2007,7,9,8,18.69,99.9,3.324,0,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 08:00:00,-5,0.308971197086159,4.45562673190201,20.0311429622727,15.5755162303707
"1442",2007-07-09 09:00:00,2007,7,9,9,20.36,96.6,3.924,0,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 09:00:00,-5,0.385762574373435,4.45562673190201,20.0311429622727,15.5755162303707
"1443",2007-07-09 10:00:00,2007,7,9,10,20.63,96.4,3.828,0,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 10:00:00,-5,0.446607405398713,4.45562673190201,20.0311429622727,15.5755162303707
"1444",2007-07-09 11:00:00,2007,7,9,11,22.75,88.9,5.256,0,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 11:00:00,-5,0.487359215478458,4.45562673190201,20.0311429622727,15.5755162303707
"1445",2007-07-09 12:00:00,2007,7,9,12,24.11,83.3,6.636,0,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 12:00:00,-5,0.505240836101286,4.45562673190201,20.0311429622727,15.5755162303707
"1446",2007-07-09 13:00:00,2007,7,9,13,23.94,80.4,7.092,0,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 13:00:00,-5,0.499033664372526,4.45562673190201,20.0311429622727,15.5755162303707
"1447",2007-07-09 14:00:00,2007,7,9,14,23.32,82.1,12.84,0,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 14:00:00,-5,0.469160708787658,4.45562673190201,20.0311429622727,15.5755162303707
"1448",2007-07-09 15:00:00,2007,7,9,15,25.75,68.95,12.78,0,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 15:00:00,-5,0.417657761902397,4.45562673190201,20.0311429622727,15.5755162303707
"1449",2007-07-09 16:00:00,2007,7,9,16,26.7,63.63,11.44,0,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 16:00:00,-5,0.348034664434329,4.45562673190201,20.0311429622727,15.5755162303707
"1450",2007-07-09 17:00:00,2007,7,9,17,26.02,66.36,5.352,0,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 17:00:00,-5,0.265036115418294,4.45562673190201,20.0311429622727,15.5755162303707
"1451",2007-07-09 18:00:00,2007,7,9,18,26.22,67.59,6.42,0,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 18:00:00,-5,0.174318328808148,4.45562673190201,20.0311429622727,15.5755162303707
"1452",2007-07-09 19:00:00,2007,7,9,19,25.64,73.25,8.34,0,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 19:00:00,-5,0.082063571843142,4.45562673190201,20.0311429622727,15.5755162303707
"1453",2007-07-09 20:00:00,2007,7,9,20,23.46,83.3,4.86,0,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 20:00:00,-5,3.37935136203271e-17,4.45562673190201,20.0311429622727,15.5755162303707
"1454",2007-07-09 21:00:00,2007,7,9,21,21.93,89.9,3.828,0,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 21:00:00,-5,3.37935136203271e-17,4.45562673190201,20.0311429622727,15.5755162303707
"1455",2007-07-09 22:00:00,2007,7,9,22,19.44,99.4,3.024,0,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 22:00:00,-5,3.37935136203271e-17,4.45562673190201,20.0311429622727,15.5755162303707
"1456",2007-07-09 23:00:00,2007,7,9,23,18.3,99.9,2.868,0,46.013925,-77.4180437,"America/Toronto","STN",0,190,22,2007-07-09,2007-07-09 23:00:00,-5,3.37935136203271e-17,4.45562673190201,20.0311429622727,15.5755162303707
"1457",2007-07-10,2007,7,10,0,18.3,93.6,5.7,0,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10,-5,4.20822525097026e-17,4.46905418301051,20.0230136396226,15.5539594566121
"1458",2007-07-10 01:00:00,2007,7,10,1,15.94,100,2.076,0,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 01:00:00,-5,4.20822525097026e-17,4.46905418301051,20.0230136396226,15.5539594566121
"1459",2007-07-10 02:00:00,2007,7,10,2,15.02,96.9,3.144,0,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 02:00:00,-5,4.20822525097026e-17,4.46905418301051,20.0230136396226,15.5539594566121
"1460",2007-07-10 03:00:00,2007,7,10,3,13.6,99.8,3.408,0,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 03:00:00,-5,4.20822525097026e-17,4.46905418301051,20.0230136396226,15.5539594566121
"1461",2007-07-10 04:00:00,2007,7,10,4,12.99,99.9,3.444,0,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 04:00:00,-5,4.20822525097026e-17,4.46905418301051,20.0230136396226,15.5539594566121
"1462",2007-07-10 05:00:00,2007,7,10,5,12.78,100,2.628,0,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 05:00:00,-5,0.0465823465784116,4.46905418301051,20.0230136396226,15.5539594566121
"1463",2007-07-10 06:00:00,2007,7,10,6,11.96,99.9,3.312,0,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 06:00:00,-5,0.159631695726181,4.46905418301051,20.0230136396226,15.5539594566121
"1464",2007-07-10 07:00:00,2007,7,10,7,15.03,95,2.76,0,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 07:00:00,-5,0.274617447176791,4.46905418301051,20.0230136396226,15.5539594566121
"1465",2007-07-10 08:00:00,2007,7,10,8,18.77,79.95,3.708,0,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 08:00:00,-5,0.383703511991822,4.46905418301051,20.0230136396226,15.5539594566121
"1466",2007-07-10 09:00:00,2007,7,10,9,20.26,75.74,4.224,0,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 09:00:00,-5,0.479455855127376,4.46905418301051,20.0230136396226,15.5539594566121
"1467",2007-07-10 10:00:00,2007,7,10,10,21.96,69.5,8.44,0,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 10:00:00,-5,0.555349112636993,4.46905418301051,20.0230136396226,15.5539594566121
"1468",2007-07-10 11:00:00,2007,7,10,11,23.53,62.06,9.04,0,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 11:00:00,-5,0.60621128444093,4.46905418301051,20.0230136396226,15.5539594566121
"1469",2007-07-10 12:00:00,2007,7,10,12,23.32,64.55,7.428,0,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 12:00:00,-5,0.628576197584463,4.46905418301051,20.0230136396226,15.5539594566121
"1470",2007-07-10 13:00:00,2007,7,10,13,24.86,58.96,10.56,0,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 13:00:00,-5,0.620919720196626,4.46905418301051,20.0230136396226,15.5539594566121
"1471",2007-07-10 14:00:00,2007,7,10,14,25.1,56.78,7.164,0,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 14:00:00,-5,0.583763628558473,4.46905418301051,20.0230136396226,15.5539594566121
"1472",2007-07-10 15:00:00,2007,7,10,15,23.53,67.11,10.26,0,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 15:00:00,-5,0.5196400489118,4.46905418301051,20.0230136396226,15.5539594566121
"1473",2007-07-10 16:00:00,2007,7,10,16,22.88,73.79,11.88,0,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 16:00:00,-5,0.432918897240302,4.46905418301051,20.0230136396226,15.5539594566121
"1474",2007-07-10 17:00:00,2007,7,10,17,24.08,64.55,7.512,0.1,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 17:00:00,-5,0.329510076716912,4.46905418301051,20.0230136396226,15.5539594566121
"1475",2007-07-10 18:00:00,2007,7,10,18,23.36,73.49,9.04,0,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 18:00:00,-5,0.216460727569142,4.46905418301051,20.0230136396226,15.5539594566121
"1476",2007-07-10 19:00:00,2007,7,10,19,22.37,80.1,5.952,0,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 19:00:00,-5,0.101474976118532,4.46905418301051,20.0230136396226,15.5539594566121
"1477",2007-07-10 20:00:00,2007,7,10,20,19.54,98.1,6.024,9.2,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 20:00:00,-5,4.20822525097026e-17,4.46905418301051,20.0230136396226,15.5539594566121
"1478",2007-07-10 21:00:00,2007,7,10,21,19.51,93.2,12.31,0.3,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 21:00:00,-5,4.20822525097026e-17,4.46905418301051,20.0230136396226,15.5539594566121
"1479",2007-07-10 22:00:00,2007,7,10,22,18.73,98.4,4.32,0,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 22:00:00,-5,4.20822525097026e-17,4.46905418301051,20.0230136396226,15.5539594566121
"1480",2007-07-10 23:00:00,2007,7,10,23,19.35,98.4,8.88,0,46.013925,-77.4180437,"America/Toronto","STN",0,191,21.9,2007-07-10,2007-07-10 23:00:00,-5,4.20822525097026e-17,4.46905418301051,20.0230136396226,15.5539594566121
"1481",2007-07-11,2007,7,11,0,19.85,98.3,9.6,0,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11,-5,3.84381805996281e-17,4.48292425464954,20.0142244697029,15.5313002150534
"1482",2007-07-11 01:00:00,2007,7,11,1,20.12,99.3,6.108,0,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11 01:00:00,-5,3.84381805996281e-17,4.48292425464954,20.0142244697029,15.5313002150534
"1483",2007-07-11 02:00:00,2007,7,11,2,19.72,94.3,4.044,1.1,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11 02:00:00,-5,3.84381805996281e-17,4.48292425464954,20.0142244697029,15.5313002150534
"1484",2007-07-11 03:00:00,2007,7,11,3,19.17,98.8,7.272,0.6,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11 03:00:00,-5,3.84381805996281e-17,4.48292425464954,20.0142244697029,15.5313002150534
"1485",2007-07-11 04:00:00,2007,7,11,4,19.17,97.4,4.032,0,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11 04:00:00,-5,3.84381805996281e-17,4.48292425464954,20.0142244697029,15.5313002150534
"1486",2007-07-11 05:00:00,2007,7,11,5,18.86,98.4,4.536,0,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11 05:00:00,-5,0.0412698340502478,4.48292425464954,20.0142244697029,15.5313002150534
"1487",2007-07-11 06:00:00,2007,7,11,6,19.07,99.8,6.912,0.1,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11 06:00:00,-5,0.144608285904154,4.48292425464954,20.0142244697029,15.5313002150534
"1488",2007-07-11 07:00:00,2007,7,11,7,19.65,100,5.028,0.3,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11 07:00:00,-5,0.249735290886752,4.48292425464954,20.0142244697029,15.5313002150534
"1489",2007-07-11 08:00:00,2007,7,11,8,20.8,96.5,5.46,0,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11 08:00:00,-5,0.349486617339066,4.48292425464954,20.0142244697029,15.5313002150534
"1490",2007-07-11 09:00:00,2007,7,11,9,22.1,93.6,1.944,0,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11 09:00:00,-5,0.437064377210234,4.48292425464954,20.0142244697029,15.5313002150534
"1491",2007-07-11 10:00:00,2007,7,11,10,21.96,90.7,1.932,0,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11 10:00:00,-5,0.506500290894126,4.48292425464954,20.0142244697029,15.5313002150534
"1492",2007-07-11 11:00:00,2007,7,11,11,22.57,78.57,9.02,0,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11 11:00:00,-5,0.553062415621458,4.48292425464954,20.0142244697029,15.5313002150534
"1493",2007-07-11 12:00:00,2007,7,11,12,23.77,64.35,12.48,0,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11 12:00:00,-5,0.573577619539612,4.48292425464954,20.0142244697029,15.5313002150534
"1494",2007-07-11 13:00:00,2007,7,11,13,24.28,54.83,20.96,0,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11 13:00:00,-5,0.566647825404542,4.48292425464954,20.0142244697029,15.5313002150534
"1495",2007-07-11 14:00:00,2007,7,11,14,22.54,56.74,14.76,0,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11 14:00:00,-5,0.532745287234528,4.48292425464954,20.0142244697029,15.5313002150534
"1496",2007-07-11 15:00:00,2007,7,11,15,23.19,52.75,21.49,0,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11 15:00:00,-5,0.474180406979263,4.48292425464954,20.0142244697029,15.5313002150534
"1497",2007-07-11 16:00:00,2007,7,11,16,21.14,56.64,13.73,0,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11 16:00:00,-5,0.394944284445101,4.48292425464954,20.0142244697029,15.5313002150534
"1498",2007-07-11 17:00:00,2007,7,11,17,20.29,57.29,15.46,0,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11 17:00:00,-5,0.300436730438864,4.48292425464954,20.0142244697029,15.5313002150534
"1499",2007-07-11 18:00:00,2007,7,11,18,19.98,61.01,12.07,0,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11 18:00:00,-5,0.197098278584957,4.48292425464954,20.0142244697029,15.5313002150534
"1500",2007-07-11 19:00:00,2007,7,11,19,19.4,61.49,21.65,0,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11 19:00:00,-5,0.0919712736023602,4.48292425464954,20.0142244697029,15.5313002150534
"1501",2007-07-11 20:00:00,2007,7,11,20,17.67,70.09,8.24,0,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11 20:00:00,-5,3.84381805996281e-17,4.48292425464954,20.0142244697029,15.5313002150534
"1502",2007-07-11 21:00:00,2007,7,11,21,16.46,76.82,5.22,0,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11 21:00:00,-5,3.84381805996281e-17,4.48292425464954,20.0142244697029,15.5313002150534
"1503",2007-07-11 22:00:00,2007,7,11,22,14.82,85.7,6.48,0,46.013925,-77.4180437,"America/Toronto","STN",0,192,21.8,2007-07-11,2007-07-11 22:00:00,-5,3.84381805996281e-17,4.48292425464954,20.0142244697029,15.5313002150534
